Label,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7
1,0.03882268816232681,0.9516147971153259,5.8063073083758354e-05,1.187316684081452e-05,0.00906890444457531,0.000188518752111122,0.00023368754773400724,1.554992650198983e-06
2,0.04097643122076988,0.07539855688810349,0.7905882596969604,0.024574004113674164,0.04667062684893608,0.007629058789461851,0.0012848451733589172,0.012878241948783398
1,0.10023679584264755,0.8752955794334412,0.0002698455937206745,0.0003793967771343887,0.02187998965382576,0.0016670104814693332,0.00011529333278303966,0.00015611687558703125
1,0.2956591248512268,0.6825628876686096,2.965578096336685e-05,0.00013176054926589131,0.02156146615743637,3.986346200690605e-05,8.175071343430318e-06,7.061837095534429e-06
5,0.017295977100729942,0.09330625087022781,0.7989230155944824,0.03014119155704975,0.019591450691223145,0.01114291325211525,0.0019592850003391504,0.027639970183372498
0,0.17395058274269104,0.7486621141433716,0.028706179931759834,0.001196859055198729,0.04546491801738739,0.0006907691713422537,0.0008324339869432151,0.0004960541846230626
1,4.254575105733238e-05,0.9995779395103455,4.1175172782459413e-07,6.641468530688144e-07,0.00029305825592018664,8.476585935568437e-05,5.928862947257585e-07,5.908663780473944e-08
0,0.7150061726570129,0.2298176884651184,0.003352734027430415,0.00021410912449937314,0.05003409832715988,0.0009384906152263284,0.00021346585708670318,0.00042326803668402135
6,0.009411620907485485,0.000893638061825186,0.5578445792198181,0.20507781207561493,0.006716631352901459,0.02274896204471588,0.0033501284196972847,0.19395658373832703
0,0.26137322187423706,0.6323728561401367,0.00011437978537287563,0.005168637726455927,0.09972057491540909,0.0005809520953334868,3.254842340538744e-06,0.0006661665393039584
1,7.458861546183471e-06,0.9999206066131592,1.8899759535173644e-09,2.9410882618208234e-08,3.619351991801523e-05,3.5797449527308345e-05,2.5855845464661797e-08,3.4288433203855107e-10
3,0.07891900092363358,0.34812113642692566,0.352225124835968,0.051292695105075836,0.12350275367498398,0.022883513942360878,0.0049330019392073154,0.018122734501957893
1,0.033543478697538376,0.5376704335212708,0.008660594932734966,0.007907220162451267,0.3885483741760254,0.02204905077815056,0.000167754857102409,0.0014531457563862205
5,0.07871396839618683,0.11103273928165436,0.509591281414032,0.10731609165668488,0.046017225831747055,0.0062228101305663586,6.669784488622099e-05,0.1410391479730606
7,0.010541707277297974,0.049199093133211136,0.817112386226654,0.05405832827091217,0.02077021263539791,0.02396356128156185,0.003012353554368019,0.021342413499951363
1,0.009408464655280113,0.9879113435745239,1.808221782084729e-06,4.902656655758619e-05,0.002245477633550763,0.0003739196399692446,6.036334070813609e-06,3.9592114262632094e-06
1,0.13914906978607178,0.8280759453773499,0.012660037726163864,0.0007860847981646657,0.018475038930773735,0.0003337307716719806,5.01187787449453e-05,0.0004699496494140476
1,0.00018349556194152683,0.9994832277297974,1.1711318848028895e-07,6.467237199103693e-07,0.0002240809117211029,0.00010640527762006968,1.9337310277478537e-06,2.771085760855385e-08
0,0.23303070664405823,0.7413408160209656,0.00020568066975101829,3.729814852704294e-05,0.025194451212882996,0.00010629783355398104,7.129989535314962e-05,1.3407896403805353e-05
4,0.06737416982650757,0.8346384763717651,2.132826239176211e-06,0.0005471807671710849,0.09735997766256332,7.096607441781089e-05,1.6650648149152403e-07,7.0446158133563586e-06
1,0.01985061541199684,0.8703937530517578,0.08618161827325821,0.00023117517412174493,0.006059759762138128,0.014225619845092297,0.0025167283602058887,0.0005407585995271802
0,0.5506494641304016,0.09020011872053146,0.000784070638474077,0.024910705164074898,0.33064982295036316,3.7679667002521455e-05,5.196794177209085e-07,0.0027676091995090246
1,0.0020249485969543457,0.9803528785705566,2.995739350808435e-06,9.258321369998157e-05,0.017033468931913376,0.0004890531417913735,8.998376301860844e-07,3.1445240438188193e-06
6,0.006381574552506208,0.011106109246611595,0.2785583436489105,0.010876288637518883,0.0050834771245718,0.34677213430404663,0.33705970644950867,0.004162368830293417
2,0.013010935857892036,0.0015841317363083363,0.5248113870620728,0.15527500212192535,0.008297150954604149,0.00609248923137784,5.575686373049393e-05,0.2908732295036316
4,0.30874428153038025,0.0990753024816513,0.12564322352409363,0.11391804367303848,0.3165060877799988,0.0035758381709456444,0.001189076923765242,0.03134812042117119
1,0.05649076774716377,0.9300297498703003,1.4345639101520646e-05,5.086334203951992e-05,0.01340277586132288,5.983825758448802e-06,2.0861407392658293e-06,3.4729691833490506e-06
4,0.07025321573019028,0.07806257158517838,0.0020536985248327255,0.031233130022883415,0.8168090581893921,0.00041549874003976583,4.786934937328624e-07,0.0011723765637725592
7,0.11910787224769592,0.6247513890266418,0.03332241624593735,0.018068084493279457,0.18881277740001678,0.00748818414285779,0.0003139822219964117,0.008135275915265083
1,0.0012993116397410631,0.9956042766571045,1.1357600669725798e-05,1.9881967091350816e-05,0.00202541914768517,0.0010195642244070768,1.453019467589911e-05,5.700817382603418e-06
0,0.08500082790851593,0.2952260971069336,0.295899897813797,0.0062475018203258514,0.2696194648742676,0.004162408411502838,0.0426846481859684,0.001159197767265141
4,0.14646883308887482,0.5261121392250061,0.003104159375652671,0.036658115684986115,0.27648404240608215,0.0025920583866536617,3.692907284857938e-06,0.008576950058341026
0,0.11993373185396194,0.8712685108184814,6.9425527726707514e-06,3.27002489939332e-05,0.008698521181941032,5.169405267224647e-05,1.6426846514150384e-06,6.249807938729646e-06
1,0.5703138113021851,0.37952569127082825,0.0006258548237383366,0.00019695376977324486,0.04883994534611702,0.0002952656359411776,3.396903048269451e-05,0.0001684687886154279
1,0.060891423374414444,0.9008881449699402,0.0010916799074038863,0.0010326007613912225,0.02161352150142193,0.013557241298258305,5.621238597086631e-05,0.0008692610426805913
2,0.3542177975177765,0.43556541204452515,0.059605710208415985,0.005070354789495468,0.1298729032278061,0.009415197186172009,0.0044363499619066715,0.0018162624910473824
1,0.05653060972690582,0.9368274807929993,9.688980753708165e-06,3.60155499947723e-05,0.006335120182484388,0.0002295747253810987,2.8772157747880556e-05,2.7740816221921705e-06
0,0.8769880533218384,0.08162117004394531,1.4073177226237021e-05,0.0005510649061761796,0.039729874581098557,8.901691762730479e-05,2.570733101947553e-07,0.0010065571404993534
1,0.11522495001554489,0.8756009936332703,3.9187983702504425e-07,3.238909357605735e-06,0.00916508212685585,4.50517700301134e-06,6.912919161550235e-07,1.1780232966884796e-07
1,0.08861854672431946,0.8835455775260925,0.0105015579611063,0.00013902348291594535,0.016213474795222282,0.0005652676918543875,0.0003512159164529294,6.52658345643431e-05
0,0.8427931666374207,0.05220571532845497,0.0007686276221647859,0.0060980794951319695,0.09589323401451111,4.547564094536938e-05,4.1526277527736966e-06,0.0021915235556662083
4,0.016545191407203674,0.02433496154844761,0.14199087023735046,0.4480634331703186,0.28686216473579407,0.008341864682734013,7.028569598332979e-06,0.073854461312294
4,0.13968625664710999,0.6533887982368469,0.07008414715528488,0.00138676050119102,0.13201233744621277,0.0012601648923009634,0.0006014183745719492,0.0015800378751009703
2,0.06505212187767029,0.1271861046552658,0.7677091360092163,0.0009907536441460252,0.024756109341979027,0.002277280669659376,0.011209404096007347,0.0008191021042875946
1,8.274711581179872e-05,0.9994858503341675,3.149164129467863e-08,2.2462032234216167e-07,0.00040707210428081453,2.3866923584137112e-05,2.6004778419519425e-07,4.5102277468345164e-09
2,0.011346964165568352,0.008398199453949928,0.6754794120788574,0.1423533409833908,0.018955877050757408,0.05025097727775574,0.0033824914135038853,0.08983278274536133
2,0.1622122824192047,0.15066838264465332,0.3581160604953766,0.09476220607757568,0.19593872129917145,0.0013177430955693126,3.5794459108728915e-05,0.03694886341691017
3,0.44564247131347656,0.05080166086554527,0.008761264383792877,0.27875056862831116,0.1631736308336258,0.001058797468431294,2.0493409920163685e-06,0.05180950090289116
1,0.06053990498185158,0.8906474113464355,0.008033220656216145,0.00019668613094836473,0.040386930108070374,9.390214108861983e-05,8.128932677209377e-05,2.071420385618694e-05
0,0.20793406665325165,0.7729410529136658,0.0007880547782406211,0.0006505008786916733,0.017405252903699875,0.00012014605454169214,6.688870053039864e-05,9.403071453562006e-05
4,0.7230430245399475,0.09171173721551895,0.0024445257149636745,0.005512281320989132,0.16761259734630585,0.0004484381643123925,2.933645873781643e-06,0.009224391542375088
4,0.31746530532836914,0.41480839252471924,0.0113044623285532,0.018559155985713005,0.21414555609226227,0.0013531534932553768,4.631996034731856e-06,0.0223593320697546
1,0.14720433950424194,0.8427940607070923,2.2166484995977953e-05,0.00026385040837340057,0.009420813992619514,0.00021575915161520243,4.758365321322344e-06,7.421794725814834e-05
4,0.005715570878237486,0.001790137030184269,0.8457621932029724,0.09660890698432922,0.007691203150898218,0.0012489580549299717,1.7124086298281327e-05,0.041165780276060104
5,0.010264805518090725,0.015572534874081612,0.7902377247810364,0.04504231736063957,0.020584357902407646,0.06344110518693924,0.0010590528836473823,0.05379811301827431
1,0.07693928480148315,0.8891746401786804,1.3763052265858278e-05,1.6781859812908806e-05,0.03383606672286987,1.560022428748198e-05,2.2181875465321355e-06,1.6718163351470139e-06
1,0.12423022091388702,0.6731709241867065,0.028288379311561584,0.0007677540415897965,0.17269620299339294,0.0005652251420542598,6.114425923442468e-05,0.00022021289623808116
0,0.32488417625427246,0.3480208218097687,0.09103637933731079,8.700482430867851e-05,0.2265334278345108,0.0004924607928842306,0.00887241866439581,7.335419650189579e-05
2,0.1858437955379486,0.10582995414733887,0.5042871236801147,0.0024847660679370165,0.06797897070646286,0.062342140823602676,0.05503285676240921,0.016200300306081772
0,0.4140857756137848,0.5809981822967529,2.9640325749369367e-08,5.3814310376765206e-05,0.004849257413297892,5.180325388209894e-06,2.4460836911543993e-08,7.690557140449528e-06
1,0.16019484400749207,0.5378295183181763,0.005719576496630907,0.05655685067176819,0.2387591451406479,0.0004017719184048474,2.0259343727957457e-05,0.000518066983204335
0,0.8265014886856079,0.13535116612911224,0.00012707142741419375,2.1626517991535366e-05,0.037977684289216995,3.875601578329224e-06,1.3920825949753635e-06,1.571648317622021e-05
1,0.07456004619598389,0.9030792117118835,1.6761072402005084e-05,1.269473068532534e-05,0.022275328636169434,2.5190018277498893e-05,3.058637958019972e-05,2.650943429216568e-07
1,0.050293974578380585,0.35572877526283264,0.496351420879364,0.015854565426707268,0.040648918598890305,0.02529674954712391,0.0014828527346253395,0.014342728070914745
0,0.46017780900001526,0.06770479679107666,0.013527034781873226,0.027336345985531807,0.40075966715812683,0.0008607035269960761,3.595857197069563e-05,0.02959764562547207
1,0.12304820120334625,0.47676923871040344,0.07082781195640564,0.04800611734390259,0.2723795473575592,0.006293767597526312,0.0003945074859075248,0.0022806695196777582
0,0.11343029141426086,0.7964232563972473,0.014344205148518085,0.013668305240571499,0.050256792455911636,0.006220825016498566,0.0009669747669249773,0.004689388442784548
0,0.06480927765369415,0.9140496850013733,0.000793863320723176,9.8239557701163e-05,0.019948836416006088,0.00017604186723474413,7.717856351519004e-05,4.674122101278044e-05
1,0.2977163791656494,0.18626578152179718,0.013006319291889668,0.009099148213863373,0.4878479540348053,0.00108914019074291,3.1267659323930275e-06,0.004972156602889299
1,0.20851033926010132,0.4437098503112793,0.0386410653591156,0.03720715269446373,0.1241694912314415,0.006520137656480074,2.1952620954834856e-05,0.1412200629711151
0,0.5695351362228394,0.32574453949928284,0.0006343345157802105,0.002837297273799777,0.09549438953399658,0.000615097873378545,9.70215660345275e-06,0.005129581317305565
4,0.15592725574970245,0.23172113299369812,0.022332685068249702,0.026271510869264603,0.553955078125,0.002285703318193555,8.981122664408758e-05,0.007416782900691032
1,0.022906353697180748,0.9735984802246094,2.5959936465369537e-05,3.0649464406451443e-06,0.003175891935825348,0.0002126775507349521,7.624128193128854e-05,1.4521035609504906e-06
1,0.035155925899744034,0.9538934826850891,0.00023608251649420708,7.537999044870958e-05,0.010464517399668694,0.00014204946637619287,2.1154484784347005e-05,1.1371941582183354e-05
4,0.17869776487350464,0.5645677447319031,0.0011823744280263782,0.049973390996456146,0.20357327163219452,0.00017600248975213617,5.429212137642025e-07,0.0018289681756868958
1,0.26778754591941833,0.1706315279006958,0.1805589199066162,0.012735588476061821,0.3549817204475403,0.004782558418810368,8.02368886070326e-05,0.00844188965857029
0,0.15692700445652008,0.7304075360298157,0.02902103029191494,0.006463144905865192,0.06287552416324615,0.005110604222863913,0.0005737768369726837,0.00862148031592369
1,0.06132949888706207,0.8688172101974487,0.028235074132680893,0.0012963528279215097,0.035981688648462296,0.0020708460360765457,0.0017479421803727746,0.0005214205011725426
7,0.02344350703060627,0.06977944821119308,0.6710208654403687,0.10900901257991791,0.06281542778015137,0.004869367461651564,0.00011433512554503977,0.05894804373383522
0,0.6931735873222351,0.20106416940689087,0.0001280286378460005,0.009035110473632812,0.09608062356710434,3.952339739043964e-06,5.714377415699801e-09,0.0005145368631929159
1,0.09968677908182144,0.844007670879364,0.0006320966058410704,0.00219259993173182,0.05235796421766281,0.0008537190733477473,5.675809006788768e-05,0.00021248134726192802
1,0.05500810593366623,0.9330254793167114,3.0891515052644536e-05,1.4052735423319973e-05,0.01165173389017582,0.00019405419880058616,7.429821562254801e-05,1.3627233101942693e-06
4,0.043834488838911057,0.7137500047683716,0.02532343752682209,0.0003631875151768327,0.21145474910736084,0.00029788186657242477,0.004940381273627281,3.589925108826719e-05
1,0.026975974440574646,0.8765544891357422,0.001178466365672648,0.00030246045207604766,0.09485409408807755,0.00010016094165621325,4.016081220470369e-06,3.0248162147472613e-05
4,0.5546485781669617,0.3089078664779663,0.0025698188692331314,0.00018744220142252743,0.13357163965702057,1.2160249752923846e-05,5.414364204625599e-05,4.843066926696338e-05
4,0.006840439513325691,0.010860929265618324,0.6231633424758911,0.2168952077627182,0.016834145411849022,0.04363512620329857,0.008135522715747356,0.07363530993461609
4,0.043039534240961075,0.9550509452819824,6.816794666519854e-07,3.8882526496308856e-06,0.0018891774816438556,1.2837434042012319e-05,2.6944701403408544e-06,2.6099351657649095e-07
0,0.7134276032447815,0.22797362506389618,0.00028199670487083495,0.018750891089439392,0.034833695739507675,1.1021171303582378e-05,1.4279037507947123e-08,0.004721108358353376
2,0.003422848880290985,0.03267868235707283,0.9396691918373108,0.0015604736981913447,0.007009242195636034,0.007893425412476063,0.005674736108630896,0.0020915227942168713
1,0.037671130150556564,0.7913323044776917,0.002101416001096368,0.006834486033767462,0.11356011033058167,0.043743692338466644,0.0002285271038999781,0.00452834228053689
1,0.1156504824757576,0.8416053652763367,0.003099549561738968,0.0007907412946224213,0.036191459745168686,0.001970140729099512,0.00034838917781598866,0.00034390337532386184
3,0.041142843663692474,0.03289516642689705,0.6493430733680725,0.15162380039691925,0.05004693195223808,0.012865066528320312,0.00026888810680247843,0.061814166605472565
0,0.8023276329040527,0.160200834274292,8.966227323981002e-05,1.3452837265504058e-05,0.037341706454753876,9.713403414934874e-07,5.3176787417896776e-08,2.575320831965655e-05
4,0.1093459501862526,0.5255597829818726,0.0035782703198492527,0.004280850291252136,0.3536355793476105,0.0021140275057405233,1.9671646441565827e-05,0.0014658361906185746
1,0.05696442350745201,0.9230507612228394,4.871907003689557e-05,1.9939005142077804e-05,0.01984797976911068,5.484808934852481e-05,9.961810064851306e-06,3.389784524188144e-06
0,0.5994232892990112,0.04719383642077446,0.2931639552116394,0.0069062672555446625,0.02953260950744152,0.00029049749718979,7.460283813998103e-05,0.023414917290210724
1,0.09864486753940582,0.014224320650100708,0.5517606735229492,0.15635719895362854,0.03970484063029289,0.01115791592746973,0.0038905898109078407,0.12425960600376129
1,0.0004653987707570195,0.9969120025634766,8.263708878075704e-06,1.0246465535601601e-05,0.002393765142187476,0.00020715281425509602,2.4367798232560745e-06,6.398436198651325e-07
1,0.178397998213768,0.7791446447372437,1.534275497760973e-06,3.074324922636151e-05,0.04241807013750076,5.130279532750137e-06,1.9140559004426905e-07,1.7452067595513654e-06
1,0.12262720614671707,0.8488181829452515,0.00011004423868143931,0.001386038726195693,0.026819393038749695,6.680124351987615e-05,3.7842623896722216e-06,0.00016854993009474128
0,0.664645791053772,0.3131083846092224,0.0008469304302707314,0.00045834670891053975,0.02086482010781765,7.238281796162482e-06,9.272863280784804e-06,5.930419501964934e-05
4,0.0977531149983406,0.10723677277565002,0.4732905328273773,0.09198078513145447,0.20191940665245056,0.006046213675290346,0.0003116046718787402,0.0214616060256958
1,0.06093766912817955,0.813824474811554,0.02341706119477749,0.00036379386438056827,0.09466620534658432,0.0042622871696949005,0.002495239023119211,3.3324704418191686e-05
0,0.2142888456583023,0.7487277984619141,0.0010787567589432001,0.0005173315876163542,0.03509622439742088,0.0001006559978122823,1.2044125469401479e-05,0.0001783274783520028
4,0.3323984444141388,0.11743644624948502,0.0011432466562837362,0.009561339393258095,0.5379056334495544,0.0004041232750751078,9.578358003636822e-06,0.0011412374442443252
2,0.00868191011250019,0.011759558692574501,0.7606065273284912,0.11538068950176239,0.028337400406599045,0.01172592956572771,0.0005099187837913632,0.06299804151058197
1,0.01857837289571762,0.9788693785667419,6.774181656510336e-06,4.200701368972659e-06,0.0010071032447740436,0.001508461544290185,2.384466461080592e-05,1.8227212876809062e-06
2,0.009869979694485664,0.028940172865986824,0.9112522006034851,0.003416262101382017,0.009945795871317387,0.009710164740681648,0.025408277288079262,0.0014571277424693108
4,0.2778325080871582,0.035605669021606445,0.0161901768296957,0.11063983291387558,0.5524082183837891,0.000371852598618716,2.714213451326941e-06,0.006949020083993673
2,0.01225726306438446,0.020063064992427826,0.8244439363479614,0.0922914370894432,0.02709408663213253,0.0051414030604064465,0.006969450041651726,0.01173940859735012
1,0.08081600815057755,0.9104866981506348,0.0007525045075453818,0.00016215970390476286,0.007612923160195351,9.388046601088718e-05,5.814113319502212e-05,1.772791802068241e-05
4,0.053701967000961304,0.8268445134162903,0.07668963819742203,0.0016774360556155443,0.013642817735671997,0.01634625345468521,0.009977500885725021,0.001119944266974926
2,0.09928067028522491,0.11279486119747162,0.5334106087684631,0.058443378657102585,0.1756693422794342,0.0013966424157842994,0.00017117112292908132,0.01883331872522831
1,0.018408337607979774,0.9781221151351929,8.345724381797481e-06,2.0559980839607306e-05,0.003007542807608843,0.000402843055780977,2.7465051971375942e-05,2.7684329779731343e-06
1,0.11331520229578018,0.8761500120162964,1.956807636815938e-06,6.278123328229412e-05,0.01044477242976427,2.346061955904588e-05,1.4423470418023498e-07,1.6536362181795994e-06
1,0.047566916793584824,0.7073015570640564,0.015201781876385212,0.0005474212230183184,0.07453185319900513,0.1513872593641281,0.0025783968158066273,0.0008848835714161396
0,0.12893104553222656,0.8345755338668823,5.029590101912618e-05,0.000304927583783865,0.034751687198877335,0.0012212711153551936,2.5695884687593207e-05,0.00013954639143776149
1,0.06498578935861588,0.6348695158958435,0.0033153884578496218,0.014704410918056965,0.2798789441585541,0.0009813877986744046,1.0296063010173384e-05,0.0012542459880933166
7,0.09619395434856415,0.731387734413147,0.017582297325134277,0.0026077537331730127,0.1494452953338623,0.0008197444258257747,2.3645026885787956e-05,0.0019395172130316496
1,0.07147474586963654,0.8812147974967957,0.00998170580714941,0.00010954183380817994,0.03321429714560509,0.000325320172123611,0.0036691504064947367,1.046388024406042e-05
1,0.0002814053150359541,0.9994526505470276,7.207715757573396e-09,6.428730898733193e-07,0.000260260101640597,5.020161552238278e-06,1.00133004110603e-08,3.9832759313185306e-08
1,0.15196533501148224,0.8389012217521667,0.0014810818247497082,0.00014664976333733648,0.007359783630818129,6.478001159848645e-05,4.230571721564047e-05,3.883168028551154e-05
3,0.03765055537223816,0.023291004821658134,0.5572072267532349,0.13042482733726501,0.06907187402248383,0.040716901421546936,0.0006830113125033677,0.14095459878444672
0,0.11674433201551437,0.6138167977333069,0.003296914743259549,0.0014868255238980055,0.25846362113952637,0.005129621364176273,0.00017891087918542325,0.000883013941347599
1,0.6997383236885071,0.2642741799354553,2.350350041524507e-05,0.0009048724896274507,0.03270373493432999,0.0001240621495526284,9.649335197536857e-07,0.0022304197773337364
2,0.1690911203622818,0.014224160462617874,0.5761238932609558,0.08447876572608948,0.060334883630275726,0.010097108781337738,0.00898598600178957,0.07666409015655518
2,0.03541066125035286,0.19424498081207275,0.5110775828361511,0.017564833164215088,0.05828293040394783,0.14958567917346954,0.01730659045279026,0.016526777297258377
1,0.08912330120801926,0.873478889465332,0.0013182414695620537,0.0013405985664576292,0.033377762883901596,0.001051642931997776,3.9194772398332134e-05,0.0002703173377085477
3,0.01800205372273922,0.04035867005586624,0.5582419633865356,0.1446457952260971,0.16764521598815918,0.003796882927417755,2.4041326469159685e-05,0.0672854334115982
2,0.03857014328241348,0.30378806591033936,0.6012318730354309,0.004065630491822958,0.041799113154411316,0.004501746967434883,0.0009542663465254009,0.005089121405035257
1,0.3662284016609192,0.6240696310997009,3.320311634524842e-07,3.722543260664679e-05,0.009653219021856785,7.346940037677996e-06,2.1559863228048926e-07,3.6242054193280637e-06
1,0.2052142173051834,0.5976020097732544,0.002076319418847561,0.00032070549787022173,0.1946677565574646,2.7900054192286916e-05,1.4274014574766625e-05,7.684301817789674e-05
1,0.09087370336055756,0.8165590763092041,0.0005088284960947931,0.0005741746281273663,0.09056071192026138,0.0007176902145147324,1.6180152670131065e-05,0.00018954736879095435
1,0.0004829256795346737,0.913912296295166,5.129010787641164e-06,0.0004924873937852681,0.08372732996940613,0.0013650063192471862,3.948090565586426e-08,1.4743943211215083e-05
1,0.11522581428289413,0.8531360030174255,0.010627477429807186,0.0007473361329175532,0.019821302965283394,0.0002388584107393399,0.00014021688548382372,6.307281728368253e-05
1,0.00043882534373551607,0.9987552165985107,3.969845465690014e-07,3.870943146466743e-06,0.0004305227776058018,0.000370516354450956,3.6182757412461797e-07,3.342186118970858e-07
1,0.015343213453888893,0.9825136065483093,7.913962326711044e-05,1.0610437129798811e-05,0.001695911050774157,0.00015726745186839253,0.00019844062626361847,1.853203002610826e-06
0,0.13660354912281036,0.05177731066942215,0.4388033151626587,0.2016279101371765,0.07279306650161743,0.010227635502815247,0.0009612716967239976,0.08720595389604568
0,0.2365703284740448,0.21027319133281708,0.002728880848735571,0.019558262079954147,0.5296540260314941,0.00014838442439213395,8.919187166611664e-06,0.0010579924564808607
1,0.0015222616493701935,0.9954786896705627,0.0001602739212103188,3.839207420242019e-05,0.0026574197690933943,0.00012657592014875263,5.972808139631525e-06,1.0408986781840213e-05
4,0.10138267278671265,0.4865427315235138,0.11847034841775894,0.01469004899263382,0.18250569701194763,0.0764361023902893,0.0026120247785001993,0.01736045442521572
1,0.0004810356767848134,0.9979351758956909,1.627571509743575e-05,1.6021489500417374e-05,0.0012289317091926932,0.0003164310473948717,3.91009280065191e-06,2.2290639662969625e-06
7,0.14169913530349731,0.01569243334233761,0.6544724702835083,0.05555582791566849,0.04881734400987625,0.0135432044044137,0.012847352772951126,0.05737226456403732
4,0.304766982793808,0.40796661376953125,0.0010941020445898175,0.0009356298833154142,0.28445860743522644,0.0003980976762250066,9.567915185471065e-06,0.0003704352711793035
1,0.0295167937874794,0.9623250961303711,5.4080546760815196e-06,4.1547191358404234e-05,0.008065205998718739,3.5121298424201086e-05,1.9476390207273653e-06,8.89843431650661e-06
0,0.11244060099124908,0.7392420768737793,0.012802902609109879,0.00023358171165455133,0.13464586436748505,0.00015455691027455032,0.00041957065695896745,6.085282802814618e-05
2,0.01502593420445919,0.016305087134242058,0.8348501920700073,0.04492415487766266,0.013824207708239555,0.009363058023154736,0.0002055111399386078,0.06550195813179016
1,7.172927143983543e-05,0.9995265007019043,2.7403466162922996e-08,2.685963806925429e-07,0.0003741222608368844,2.7299640350975096e-05,9.183919047472955e-08,9.436901038384349e-09
4,0.4077550172805786,0.06073007732629776,0.3952716886997223,0.01123566273599863,0.08946198970079422,0.00399131840094924,0.02522291988134384,0.006331217475235462
4,0.4726814031600952,0.20515263080596924,0.018818190321326256,0.05328470841050148,0.23512206971645355,0.0001410689583281055,4.114064608984336e-07,0.014799533411860466
1,0.42985373735427856,0.491690456867218,0.004173703026026487,0.010923489928245544,0.0333426408469677,0.020660940557718277,0.0006345788133330643,0.008720459416508675
3,0.162791445851326,0.06663287431001663,0.01959882862865925,0.31183257699012756,0.3996064364910126,0.001719351508654654,5.803367002954474e-06,0.03781270608305931
2,0.08239583671092987,0.11928435415029526,0.27043551206588745,0.10152290016412735,0.38121771812438965,0.005272406619042158,3.9398517401423305e-05,0.039831921458244324
1,0.04132363200187683,0.9396272897720337,0.007226691115647554,0.000244613504037261,0.007933834567666054,0.0022120496723800898,0.0010944155510514975,0.0003375299274921417
1,0.1425628811120987,0.3354739844799042,0.31641504168510437,0.012631433084607124,0.0301309023052454,0.1340702772140503,0.014774561859667301,0.013940911740064621
3,0.014958965592086315,0.023077527061104774,0.6650610566139221,0.19268445670604706,0.031144235283136368,0.024048473685979843,0.009927598759531975,0.03909769654273987
1,0.07395756989717484,0.9225808382034302,4.286993771529524e-06,0.000178557398612611,0.0030635998118668795,0.0001928687415784225,1.0882165042858105e-05,1.1325410923745949e-05
0,0.07720756530761719,0.7644971013069153,0.00035354297142475843,0.0217985101044178,0.1289985179901123,0.0049417149275541306,4.277621428627754e-06,0.0021987424697726965
0,0.5423815846443176,0.20404623448848724,0.0011784732341766357,0.06702706962823868,0.18088604509830475,0.0001444137451471761,1.1274196367594413e-06,0.004335055127739906
1,0.1095128133893013,0.11313489824533463,0.003017902374267578,0.009675013832747936,0.7565662264823914,0.0010121366940438747,9.201004331771401e-07,0.0070801698602736
3,0.10461490601301193,0.14947129786014557,0.005426920484751463,0.15479277074337006,0.5726752877235413,0.0006180843920446932,6.823775038355961e-07,0.012400095351040363
1,0.19202370941638947,0.8015273213386536,1.8744777889878605e-06,1.1592962437134702e-05,0.0063480655662715435,8.320611232193187e-05,6.707729198751622e-07,3.490708650133456e-06
1,0.02504665218293667,0.269809752702713,0.6508830189704895,0.006070571485906839,0.015122147276997566,0.020257290452718735,0.007500739302486181,0.005309781525284052
2,0.06221352145075798,0.6317367553710938,0.022086938843131065,0.0016297396505251527,0.2432354986667633,0.033188652247190475,0.0021227633114904165,0.0037861589808017015
2,0.010820368304848671,0.002422570250928402,0.49201592803001404,0.3324371576309204,0.01545649766921997,0.020181849598884583,0.0026734028942883015,0.12399230152368546
1,0.04468032345175743,0.9013437628746033,0.00010179973469348624,0.0009717913344502449,0.05093182250857353,0.001699040993116796,3.267656893513049e-06,0.00026816490571945906
4,0.4661605656147003,0.1931227296590805,4.490424180403352e-05,0.008613291196525097,0.3318037986755371,2.36634150496684e-05,7.16491683760978e-08,0.00023094372591003776
0,0.15579666197299957,0.15453654527664185,0.003456918988376856,0.023476235568523407,0.6555123329162598,0.00013230956392362714,2.009000326097521e-07,0.0070888386107981205
2,0.8776102662086487,0.07220131158828735,0.0187277439981699,0.003669853787869215,0.022535700350999832,0.0010573170147836208,0.0008791733998805285,0.00331859546713531
1,0.024277275428175926,0.9435939788818359,0.00954233855009079,0.0011536532547324896,0.009027988649904728,0.010365421883761883,0.0012971076648682356,0.0007422697963193059
4,0.6130592226982117,0.21311381459236145,0.00015891963266767561,0.0009998767636716366,0.17237350344657898,4.027347677038051e-05,9.285168545147826e-08,0.00025426619686186314
1,0.03655589371919632,0.9521670341491699,2.0154269009253767e-07,9.176985258818604e-06,0.011143920011818409,0.0001222030696226284,1.3033072718826588e-06,2.631090012528148e-07
3,0.1924576759338379,0.052777331322431564,0.29381507635116577,0.21908602118492126,0.15101997554302216,0.003233713796362281,0.0004521287337411195,0.08715802431106567
0,0.8009863495826721,0.1730606108903885,0.007793464232236147,0.0012794347712770104,0.012518532574176788,0.0013341618468984962,0.00019049318507313728,0.0028369410429149866
1,0.04189693182706833,0.8548079133033752,0.05154716223478317,0.0010058404877781868,0.03295178711414337,0.004999544471502304,0.012547594495117664,0.00024317581846844405
